SERMON_SLUG,CITATION_RAW,CITATION,BOOK_SLUG,CHAPTER,VERSE,API_URL
1637-schilling-drey-christliche-thewrung,Esa. am 28,Isa 28,isaiah,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/28.json
1637-schilling-drey-christliche-thewrung,Joh am 14,John 14,john,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/14.json
1637-schilling-drey-christliche-thewrung,Psal. 14,Ps 14,psalms,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/14.json
1637-schilling-drey-christliche-thewrung,Esa. am 65,Isa 65,isaiah,65,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/65.json
1637-schilling-drey-christliche-thewrung,Esa. am 59,Isa 59,isaiah,59,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/59.json
1637-schilling-drey-christliche-thewrung,im 135. Psal,Ps 135,psalms,135,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/135.json
1637-schilling-drey-christliche-thewrung,Ephes. am 3,Eph 3,ephesians,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/3.json
1637-schilling-drey-christliche-thewrung,Esa. am 40,Isa 40,isaiah,40,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/40.json
1637-schilling-drey-christliche-thewrung,Richter am 5,Judges 5,judges,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/judges/chapters/5.json
1637-schilling-drey-christliche-thewrung,Esa. am 55,Isa 55,isaiah,55,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/55.json
1637-schilling-drey-christliche-thewrung,Esa am 30,Isa 30,isaiah,30,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/30.json
1637-schilling-drey-christliche-thewrung,Sprüchen am 10,,proverbs,,,
1637-schilling-drey-christliche-thewrung,Pfalm 61,Ps 61,psalms,61,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/61.json
1637-schilling-drey-christliche-thewrung,5. Buch Mose am 28,Deuteronomy 28,deuteronomy,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/28.json
1637-schilling-drey-christliche-thewrung,Hag am 1,Hag 1,haggai,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/haggai/chapters/1.json
1637-schilling-drey-christliche-thewrung,Apoc. am 12,Rev 12,revelation,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/12.json
1637-schilling-drey-christliche-thewrung,Apocal. am 17,Rev 17,revelation,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/17.json
1637-schilling-drey-christliche-thewrung,Johan am 14,John 14,john,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/14.json
1637-schilling-drey-christliche-thewrung,2. König. am 17,2 Kings 17,2kings,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/17.json
1637-schilling-drey-christliche-thewrung,Jerem. am 39,Jer 39,jeremiah,39,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/39.json
1637-schilling-drey-christliche-thewrung,Daniel am 4,Dan 4,daniel,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/daniel/chapters/4.json
1637-schilling-drey-christliche-thewrung,2. Sam. 18,2 Samuel 18,2samuel,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/18.json
1637-schilling-drey-christliche-thewrung,4. Buch Mos. am 25,Numbers 25,numbers,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/numbers/chapters/25.json
1637-schilling-drey-christliche-thewrung,Matth. am 22,Matt 22,matthew,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/22.json
1637-schilling-drey-christliche-thewrung,Apoc. 20,Rev 20,revelation,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/20.json
1637-schilling-drey-christliche-thewrung,Jerem. 25,Jer 25,jeremiah,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/25.json
1637-schilling-drey-christliche-thewrung,Ezech am 13,Ezek 13,ezekiel,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/13.json
1637-schilling-drey-christliche-thewrung,Apostel Geschicht am 8,Acts 8,acts,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/acts/chapters/8.json
1637-schilling-drey-christliche-thewrung,Johan. am 6,John 6,john,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/6.json
1637-schilling-drey-christliche-thewrung,Rom am 3,Rom 3,romans,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/3.json
1637-schilling-drey-christliche-thewrung,Röm am 10,Rom 10,romans,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/10.json
1637-schilling-drey-christliche-thewrung,Joel am 2,Joel 2,joel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joel/chapters/2.json
1637-schilling-drey-christliche-thewrung,Hebr. am 5,Heb 5,hebrews,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/5.json
1637-schilling-drey-christliche-thewrung,Esa. am 53,Isa 53,isaiah,53,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/53.json
1637-schilling-drey-christliche-thewrung,Eph am 2,Eph 2,ephesians,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/2.json
1637-schilling-drey-christliche-thewrung,Röm. am 6,Rom 6,romans,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/6.json
1637-schilling-drey-christliche-thewrung,Röm. am 12,Rom 12,romans,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/12.json
1637-schilling-drey-christliche-thewrung,im 50. Psalm,Ps 50,psalms,50,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/50.json
1637-schilling-drey-christliche-thewrung,1. Timoth. am 6,1 Tim 6,1timothy,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1timothy/chapters/6.json
1637-schilling-drey-christliche-thewrung,1. Corinth. am 6,1 Cor 6,1corinthians,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/6.json
1637-schilling-drey-christliche-thewrung,Hebr. am 13,Heb 13,hebrews,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/13.json
1637-schilling-drey-christliche-thewrung,Luc. am 1,Luke 1,luke,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/1.json
1637-schilling-drey-christliche-thewrung,Matt. 5,Matt 5,matthew,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/5.json
1637-schilling-drey-christliche-thewrung,Ezech am 33,Ezek 33,ezekiel,33,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/33.json
1637-schilling-drey-christliche-thewrung,1. Sam. 12,1 Samuel 12,1samuel,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/12.json
1637-schilling-drey-christliche-thewrung,Marc am 6,Mark 6,mark,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/mark/chapters/6.json
1637-schilling-drey-christliche-thewrung,Matth. am 23,Matt 23,matthew,23,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/23.json
1637-schilling-drey-christliche-thewrung,2. Mos 14,Exodus 14,exodus,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/14.json
1637-schilling-drey-christliche-thewrung,Esa 37,Isa 37,isaiah,37,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/37.json
1637-schilling-drey-christliche-thewrung,Matth. am 10,Matt 10,matthew,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/10.json
1637-schilling-drey-christliche-thewrung,Joh. am 16,John 16,john,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/16.json
1637-schilling-drey-christliche-thewrung,Luc am 10,Luke 10,luke,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/10.json
1637-schilling-drey-christliche-thewrung,dem 141. Psalm,Ps 141,psalms,141,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/141.json
1637-schilling-drey-christliche-thewrung,Jeremia am 18,Jer 18,jeremiah,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/18.json
1637-schilling-drey-christliche-thewrung,im 81. Psalm,Ps 81,psalms,81,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/81.json
1637-schilling-drey-christliche-thewrung,Esa. am 45,Isa 45,isaiah,45,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/45.json
1637-schilling-drey-christliche-thewrung,Ezech. 14. v. 12,Ezek 14:12,ezekiel,14,12,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/14/verses/12.json
1637-schilling-drey-christliche-thewrung,1. Sam 15,1 Samuel 15,1samuel,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/15.json
1637-schilling-drey-christliche-thewrung,König am 6,1 Kings 6,1kings,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/6.json
1637-schilling-drey-christliche-thewrung,Esa. am 8,Isa 8,isaiah,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/8.json
1637-schilling-drey-christliche-thewrung,1. Buch Sam am 23,1 Samuel 23,1samuel,23,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/23.json
1637-schilling-drey-christliche-thewrung,2. Buch Sam. am 2,2 Samuel 2,2samuel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/2.json
1637-schilling-drey-christliche-thewrung,Jerem am 31,Jer 31,jeremiah,31,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/31.json
1637-schilling-drey-christliche-thewrung,dem 115. Psal,Ps 115,psalms,115,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/115.json
1637-schilling-drey-christliche-thewrung,1. Buch Mos. am 7,Genesis 7,genesis,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/7.json
1637-schilling-drey-christliche-thewrung,Esa am 37,Isa 37,isaiah,37,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/37.json
1637-schilling-drey-christliche-thewrung,Hiob Cap. 42,Job 42,job,42,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/42.json
1637-schilling-drey-christliche-thewrung,Sprüchen am 1,,proverbs,,,
1637-schilling-drey-christliche-thewrung,Galat. am 2,Gal 2,galatians,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/galatians/chapters/2.json
1637-schilling-drey-christliche-thewrung,Röm. am 3,Rom 3,romans,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/3.json
1637-schilling-drey-christliche-thewrung,Hiob am 15,Job 15,job,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/15.json
1637-schilling-drey-christliche-thewrung,Röm. am 4,Rom 4,romans,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/4.json
1637-schilling-drey-christliche-thewrung,5. Buch Mos. am 27,Deuteronomy 27,deuteronomy,27,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/27.json
1637-schilling-drey-christliche-thewrung,Galat. am 3,Gal 3,galatians,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/galatians/chapters/3.json
1637-schilling-drey-christliche-thewrung,Rom. am 10,Rom 10,romans,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/10.json
1637-schilling-drey-christliche-thewrung,1. Corinth. am 1,1 Cor 1,1corinthians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/1.json
1637-schilling-drey-christliche-thewrung,Hebr. am 11,Heb 11,hebrews,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/11.json
1637-schilling-drey-christliche-thewrung,Matth. am 7,Matt 7,matthew,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/7.json
1637-schilling-drey-christliche-thewrung,1 Buch Mos. am 6,Genesis 6,genesis,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/6.json
1637-schilling-drey-christliche-thewrung,Ephes. am 4,Eph 4,ephesians,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/4.json
1637-schilling-drey-christliche-thewrung,Matth. am 16,Matt 16,matthew,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/16.json
1637-schilling-drey-christliche-thewrung,1. Cor. am 15,1 Cor 15,1corinthians,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/15.json
1637-schilling-drey-christliche-thewrung,Joh. am 11,John 11,john,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/11.json
1637-schilling-drey-christliche-thewrung,Esa am 61,Isa 61,isaiah,61,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/61.json
1637-schilling-drey-christliche-thewrung,Johan am 21,John 21,john,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/21.json
1637-schilling-drey-christliche-thewrung,im 16. Psalm,Ps 16,psalms,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/16.json
1637-schilling-drey-christliche-thewrung,Esa. am 58,Isa 58,isaiah,58,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/58.json
1637-schilling-drey-christliche-thewrung,Matt. am 3,Matt 3,matthew,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/3.json
1637-schilling-drey-christliche-thewrung,5. Buch Mos. am 1,Deuteronomy 1,deuteronomy,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/1.json
1637-schilling-drey-christliche-thewrung,1. Timoth. am 2,1 Tim 2,1timothy,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1timothy/chapters/2.json
1637-schilling-drey-christliche-thewrung,Esa am 57,Isa 57,isaiah,57,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/57.json
1637-schilling-drey-christliche-thewrung,Apostel Geschicht am 7,Acts 7,acts,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/acts/chapters/7.json
1637-schilling-drey-christliche-thewrung,im 24. Pfalm,Ps 24,psalms,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/24.json
1637-schilling-drey-christliche-thewrung,Zach. am 2,Zech 2,zechariah,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/zechariah/chapters/2.json
1637-schilling-drey-christliche-thewrung,König am 9,1 Kings 9,1kings,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/9.json
1637-schilling-drey-christliche-thewrung,Joh. am 7,John 7,john,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/7.json
1637-schilling-drey-christliche-thewrung,1. Buch Mos. am 8,Genesis 8,genesis,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/8.json
1637-schilling-drey-christliche-thewrung,Luc. am 10,Luke 10,luke,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/10.json
1637-schilling-drey-christliche-thewrung,15. Psal,Ps 15,psalms,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/15.json
1637-schilling-drey-christliche-thewrung,König. am 22,1 Kings 22,1kings,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/22.json
1637-schilling-drey-christliche-thewrung,dem 40. Psalm,Ps 40,psalms,40,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/40.json
1637-schilling-drey-christliche-thewrung,1. Buch Mos. am 15,Genesis 15,genesis,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/15.json
1637-schilling-drey-christliche-thewrung,Johan. am 10,John 10,john,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/10.json
1637-schilling-drey-christliche-thewrung,1. Buch Mos. am 6,Genesis 6,genesis,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/6.json
1637-schilling-drey-christliche-thewrung,im 45. Pfalm,Ps 45,psalms,45,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/45.json
1637-schilling-drey-christliche-thewrung,Luc am 16,Luke 16,luke,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/16.json
1637-schilling-drey-christliche-thewrung,Luc. am 19,Luke 19,luke,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/19.json
1637-schilling-drey-christliche-thewrung,Ezech. am 34,Ezek 34,ezekiel,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/34.json
1637-schilling-drey-christliche-thewrung,Esa. am 11,Isa 11,isaiah,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/11.json
1637-schilling-drey-christliche-thewrung,2. Buch Samuel am 6,2 Samuel 6,2samuel,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/6.json
1637-schilling-drey-christliche-thewrung,4. Buch Mos. am 4,Numbers 4,numbers,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/numbers/chapters/4.json
1637-schilling-drey-christliche-thewrung,Esa am 5,Isa 5,isaiah,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/5.json
1637-schilling-drey-christliche-thewrung,im 55. Psalm,Ps 55,psalms,55,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/55.json
1637-schilling-drey-christliche-thewrung,2. Buch Samuel am 10,2 Samuel 10,2samuel,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/10.json
1637-schilling-drey-christliche-thewrung,im 101. Psalm,Ps 101,psalms,101,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/101.json
1637-schilling-drey-christliche-thewrung,1. Buch Mos am 39,Genesis 39,genesis,39,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/39.json
1637-schilling-drey-christliche-thewrung,1. Buch Sam. am 18,1 Samuel 18,1samuel,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/18.json
1637-schilling-drey-christliche-thewrung,2. Buch Sam am 10,2 Samuel 10,2samuel,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/10.json
1637-schilling-drey-christliche-thewrung,Ephes. am 5,Eph 5,ephesians,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/5.json
1637-schilling-drey-christliche-thewrung,1. Sam. am 1,1 Samuel 1,1samuel,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/1.json
1637-schilling-drey-christliche-thewrung,1. Buch Mos. am 34,Genesis 34,genesis,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/34.json
1637-schilling-drey-christliche-thewrung,Richter am 16,Judges 16,judges,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/judges/chapters/16.json
1637-schilling-drey-christliche-thewrung,im 82. Pfalm,Ps 82,psalms,82,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/82.json
1637-schilling-drey-christliche-thewrung,Hiob am 34,Job 34,job,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/34.json
1637-schilling-drey-christliche-thewrung,Sprüchen am 28,,proverbs,,,
1637-schilling-drey-christliche-thewrung,Esa am 1,Isa 1,isaiah,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/1.json
1637-schilling-drey-christliche-thewrung,Esa. am 38,Isa 38,isaiah,38,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/38.json
1637-schilling-drey-christliche-thewrung,im 141. Psalm,Ps 141,psalms,141,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/141.json
1637-schilling-drey-christliche-thewrung,im 126. Psalm,Ps 126,psalms,126,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/126.json
1637-schilling-drey-christliche-thewrung,im 7. Psalm,Ps 7,psalms,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/7.json
1637-schilling-drey-christliche-thewrung,König: am 2,1 Kings 2,1kings,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/2.json
1637-schilling-drey-christliche-thewrung,1. Buch Mos. am 31,Genesis 31,genesis,31,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/31.json
1637-schilling-drey-christliche-thewrung,im 37. Psalm,Ps 37,psalms,37,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/37.json
1637-schilling-drey-christliche-thewrung,Jeremia am 12,Jer 12,jeremiah,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/12.json
